func_code,assignment_id,func_name,description,test,correct,user,repair,repair_correctness
"def sort_age(lst):
    lst.sort(key=lambda x:x[1])
    lst.reverse()
    print(lst)
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
                elif True:
                    0
    return lst",True
"def sort_age(lst):
    lst.sort(lambda x: x[1], reverse = True)
    return lst
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
                elif True:
                    0
    return lst",True
"def sort_age(lst):
    for i in range(1,len(lst)):
        while lst[i][1]<lst[i-1][1]:
            lst.pop(lst[i])
            lst.insert(lst[i],i-1)# Fill in your code here
    return lst.reverse()
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
                elif True:
                    0
    return lst",True
"def sort_age(lst):
    for i in range(1,len(lst)):
        while lst[i][1]<lst[i-1][1]:
            lst.pop(i)
            lst.insert(i-1,lst[i])# Fill in your code here
    return lst.reverse()
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
                elif True:
                    0
    return lst",True
"def sort_age(lst):
    new_lst=[lst[0],]
    for x in lst[1:]:
        if x[1] > new_lst[-1][1]:
            new_lst += [x,]
        else:
            count=0
            while count<len(new_lst):
                if x[1] > new_lst[count][1]:
                    count+=1
                    continue
                else:
                    new_lst = new_lst[0:count]+[x,]+new_lst[count:]
                    break
    return new_lst[::-1]
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            0
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
    return lst",True
"def sort_age(lst):
    return lst.sort(key=lambda x: x[1], reverse=True)
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
                elif True:
                    0
    return lst",True
"def sort_age(lst):
    # Fill in your code here
    result=[]
    for i in lst:
        result+=[i[::-1],]
    result.sort()
    result.reverse()
    ans=[]
    for i in result:
        ans+=[i[::-1],]
    return ans
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,,"def sort_age(lst):
    for i in range(0, len(lst) - 1):
        if True:
            for j in range(i + 1, len(lst)):
                if lst[i][1] < lst[j][1]:
                    tmp = lst[i]
                    lst[i] = lst[j]
                    lst[j] = tmp
                else:
                    0
    return lst",True
"def top_k(lst, k):
    result = []
    while k >= 0:
        big = max(lst)
        result.append(big)
        lst.remove(big)
        k -= 1
    return result
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,,"def top_k(lst, k):
    ls = []
    if True:
        for i in range(k):
            ls.append(max(lst))
            lst.remove(max(lst))
        return ls
    else:
        0",True
"def top_k(lst, k):
    lst_res = lst
    sort = []
    while lst_res:
        largest = lst_res[0]
        for elements in lst_res:
            if element > largest:
                largest = element
        lst_res.remove(largest)
        sort.append(largest)
    return sort[:k]
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,,"def top_k(lst, k):
    if True:
        ls = []
        for i in range(k):
            ls.append(max(lst))
            lst.remove(max(lst))
        return ls
    else:
        0",True
"def top_k(lst, k):
    tmp = []
    while len(lst) > 0:
        tmp.append(max(lst))
        lst.remove(max(lst))
    return tmp[:5]
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,,"def top_k(lst, k):
    ls = []
    if True:
        for i in range(k):
            ls.append(max(lst))
            lst.remove(max(lst))
        return ls
    else:
        0",True
"def top_k(lst, k):
    sort = []
    while lst: 
        biggest = lst[0]
        for element in lst:
            if ele > biggest:
                biggest = ele
                
        lst.remove(element)
        sort.append(element)
        if len(sort)==k:
            break
    return sort
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,,"def top_k(lst, k):
    ls = []
    if True:
        for i in range(k):
            if False:
                0
            ls.append(max(lst))
            lst.remove(max(lst))
        if True:
            0
        return ls",True
"def top_k(lst, k):
    sort = []
    while lst: 
        biggest = lst[0]
        for element in lst:
            if element > biggest:
                biggest = element
                
        lst.remove(element)
        sort.append(element)
        if len(sort)==k:
            break
    return sort
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,,"def top_k(lst, k):
    ls = []
    if True:
        for i in range(k):
            if False:
                0
            ls.append(max(lst))
            lst.remove(max(lst))
        if True:
            0
        return ls",True
